52dc6f95fcf5966e2a8ef1932437dd33b4a004af,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/external/qt_loaders.py,11867,
a11f201f3dae8b44fd65c1137542ede21cfb1e01,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/lib/__init__.py,393,
d2aedc7fdc648c2f64e1d34656307e3b8d24663b,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/lib/backgroundjobs.py,17574,
d34b31d21c40544e388e1659ddd5e2d380beaecd,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/lib/clipboard.py,3159,
062f87692d246aea566b68056f6b367846b2d15b,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/lib/deepreload.py,9436,
27facd5d74561f48c46747a3292a593086909c9f,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/lib/demo.py,24451,
5da924ac24181ae83c0ad1d5fc465bc327fb0874,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/lib/display.py,24726,
41d982798e38db6dca528a4b734e3fae532c04a9,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/lib/editorhooks.py,3925,
a3d0f74944c3bcc77e3aa45a9c76ba716bcb3c5d,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/lib/guisupport.py,6284,
18516438d348a933de94d5768cec143c740710a0,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/lib/latextools.py,8040,
da22950a93cc7892611c09cbdb58ececaabf847b,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/lib/lexers.py,841,
01c2a6a9bbd6c61a051821a08f77a8d1f18f8410,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/lib/pretty.py,30884,
d86d480c5a97c60719d1b98fb7543c06e90b2996,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/paths.py,4149,
e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/py.typed,0,
e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/sphinxext/__init__.py,0,
598e899c15af0d2a40d1a33c496d4c62a44f4e90,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/sphinxext/custom_doctests.py,4631,
b046467f5fc9ff588d18da1ac63aab742ae9175d,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/sphinxext/ipython_console_highlighting.py,895,
ba9d13a17946cceefd2180def6e4b1ce173b9ec2,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/sphinxext/ipython_directive.py,45961,
e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/sphinxext/tests/__init__.py,0,
